seqnames	start	end	width	strand	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
655	chr22	28424522	28425637	1116	*	chr22.28424521.28425637	ENSG00000100154	27971238	28679865	-	inside	255343	254228	Overlapping
656	chr22	42969367	42969892	526	*	chr22.42969366.42969892	ENSG00000100266	42796503	43015115	-	inside	45748	45223	Overlapping
657	chr3	4898206	4899003	798	*	chr3.4898205.4899003	ENSG00000235831	4896713	5027053	-	inside	128847	1493	Overlapping
658	chr3	11592428	11592952	525	*	chr3.11592427.11592952	ENSG00000144560	11538648	11720746	-	inside	128318	53780	Overlapping
659	chr3	11592428	11592952	525	*	chr3.11592427.11592952	ENSG00000197548	11272397	11607399	+	inside	320031	14447	Overlapping
660	chr3	11749213	11749925	713	*	chr3.11749212.11749925	ENSG00000144559	11721844	11846883	-	inside	97670	27369	Overlapping
661	chr3	27544368	27545744	1377	*	chr3.27544367.27545744	CATG00000064048	27545334	27554308	-	overlapEnd	9940	410	Overlapping
662	chr3	29346625	29347200	576	*	chr3.29346624.29347200	ENSG00000144642	29182776	30020439	+	inside	163849	163849	Overlapping
663	chr3	30357282	30358396	1115	*	chr3.30357281.30358396	CATG00000059671	30349737	30410071	+	inside	7545	7545	Overlapping
664	chr3	30596965	30597949	985	*	chr3.30596964.30597949	NA	NA	NA	NA	NA	NA	NA	NA
665	chr3	37935913	37936909	997	*	chr3.37935912.37936909	ENSG00000144677	37861880	37988268	+	inside	74033	51359	Overlapping
666	chr3	47016712	47017546	835	*	chr3.47016711.47017546	ENSG00000160796	46977106	47015807	+	downstream	39606	905	Overlapping
667	chr3	47016712	47017546	835	*	chr3.47016711.47017546	ENSG00000181555	47009869	47164797	-	inside	148085	6843	Overlapping
668	chr3	50562818	50563211	394	*	chr3.50562817.50563211	ENSG00000088543	50556423	50573582	-	inside	10764	6395	Overlapping
669	chr3	51590928	51591768	841	*	chr3.51590927.51591768	CATG00000060148	51307904	51608223	+	inside	283024	16455	Overlapping
670	chr3	51590928	51591768	841	*	chr3.51590927.51591768	ENSG00000164080	51538719	51668795	+	inside	52209	52209	Overlapping
671	chr3	52483377	52484628	1252	*	chr3.52483376.52484628	ENSG00000010322	52455066	52494774	+	inside	28311	10146	Overlapping
672	chr3	56119456	56120476	1021	*	chr3.56119455.56120476	ENSG00000187672	55508281	56468467	-	inside	349011	347991	Overlapping
673	chr3	59535593	59536398	806	*	chr3.59535592.59536398	ENSG00000241804	59189674	59882128	+	inside	345919	345730	Overlapping
674	chr3	78804612	78805385	774	*	chr3.78804611.78805385	ENSG00000169855	78591421	79768204	-	inside	963592	213191	Overlapping
675	chr3	98013029	98014281	1253	*	chr3.98013028.98014281	CATG00000061022	98003823	98022798	+	inside	9206	8517	Overlapping
676	chr3	98013029	98014281	1253	*	chr3.98013028.98014281	ENSG00000183185	97986673	98038358	-	inside	25329	24077	Overlapping
677	chr3	100637126	100637852	727	*	chr3.100637125.100637852	ENSG00000144820	100603705	100702739	+	inside	33421	33421	Overlapping
678	chr3	102123701	102124900	1200	*	chr3.102123700.102124900	CATG00000061119	102124531	102125753	+	overlapStart	-830	369	Overlapping
679	chr3	102123701	102124900	1200	*	chr3.102123700.102124900	CATG00000065411	102108990	102136210	-	inside	12509	11310	Overlapping
680	chr3	102123701	102124900	1200	*	chr3.102123700.102124900	ENSG00000170044	102091020	102479914	+	inside	32681	32681	Overlapping
681	chr3	102162896	102164091	1196	*	chr3.102162895.102164091	CATG00000061120	102163690	102164840	+	overlapStart	-794	401	Overlapping
682	chr3	102162896	102164091	1196	*	chr3.102162895.102164091	ENSG00000170044	102091020	102479914	+	inside	71876	71876	Overlapping
683	chr3	113111150	113111923	774	*	chr3.113111149.113111923	ENSG00000240057	113013346	113185881	+	inside	97804	73958	Overlapping
684	chr3	115217622	115218869	1248	*	chr3.115217621.115218869	ENSG00000172020	115146185	115721490	+	inside	71437	71437	Overlapping
685	chr3	115363181	115363598	418	*	chr3.115363180.115363598	ENSG00000172020	115146185	115721490	+	inside	216996	216996	Overlapping
686	chr3	120428937	120429330	394	*	chr3.120428936.120429330	ENSG00000163430	120392013	120596754	-	inside	167817	36924	Overlapping
687	chr3	122784216	122785334	1119	*	chr3.122784215.122785334	ENSG00000169087	122719821	122794973	-	inside	10757	9639	Overlapping
688	chr3	126911211	126912044	834	*	chr3.126911210.126912044	ENSG00000159685	126704242	126960594	+	inside	206969	48550	Overlapping
689	chr3	131728861	131729601	741	*	chr3.131728860.131729601	ENSG00000196353	131533435	132285410	-	inside	556549	195426	Overlapping
690	chr3	131883121	131884750	1630	*	chr3.131883120.131884750	ENSG00000196353	131533435	132285410	-	inside	402289	349686	Overlapping
691	chr3	140467007	140468693	1687	*	chr3.140467006.140468693	ENSG00000158258	139935185	140578183	+	inside	531822	109490	Overlapping
692	chr3	146466642	146466888	247	*	chr3.146466641.146466888	ENSG00000163746	146391378	146495962	-	inside	29320	29074	Overlapping
693	chr3	151766335	151766787	453	*	chr3.151766334.151766787	ENSG00000240602	151766781	151796049	+	overlapStart	-446	6	Overlapping
694	chr3	151766335	151766787	453	*	chr3.151766334.151766787	ENSG00000242908	151751443	151928205	-	inside	161870	14892	Overlapping
695	chr3	155766092	155766667	576	*	chr3.155766091.155766667	ENSG00000174928	155751147	155806268	-	inside	40176	14945	Overlapping
696	chr3	156180132	156181890	1759	*	chr3.156180131.156181890	ENSG00000169282	156033595	156545531	+	inside	146537	146537	Overlapping
697	chr3	156388272	156389274	1003	*	chr3.156388271.156389274	CATG00000062376	156388837	156389580	+	overlapStart	-565	306	Overlapping
698	chr3	156388272	156389274	1003	*	chr3.156388271.156389274	CATG00000066586	156382081	156431894	-	inside	43622	6191	Overlapping
699	chr3	156388272	156389274	1003	*	chr3.156388271.156389274	ENSG00000169282	156033595	156545531	+	inside	354677	156257	Overlapping
700	chr3	159941195	159942285	1091	*	chr3.159941194.159942285	ENSG00000244040	159912040	160226673	-	inside	285478	29155	Overlapping
701	chr3	161991117	161992442	1326	*	chr3.161991116.161992442	CATG00000062598	161927400	162218666	+	inside	63717	63717	Overlapping
702	chr3	161991117	161992442	1326	*	chr3.161991116.161992442	CATG00000062602	161992284	161993221	+	overlapStart	-1167	158	Overlapping
703	chr3	170475246	170475763	518	*	chr3.170475245.170475763	ENSG00000013293	170459532	170586008	-	inside	110762	15714	Overlapping
704	chr3	170475246	170475763	518	*	chr3.170475245.170475763	ENSG00000013297	170412882	170861012	+	inside	62364	62364	Overlapping
705	chr3	172513370	172513863	494	*	chr3.172513369.172513863	CATG00000062842	172340259	172529204	+	inside	173111	15341	Overlapping
706	chr3	172513370	172513863	494	*	chr3.172513369.172513863	CATG00000062846	172505681	172517454	+	inside	7689	3591	Overlapping
707	chr3	172513370	172513863	494	*	chr3.172513369.172513863	ENSG00000075420	172039619	172539729	+	inside	473751	25866	Overlapping
708	chr3	172513370	172513863	494	*	chr3.172513369.172513863	ENSG00000121858	172502240	172523806	-	inside	10436	9943	Overlapping
709	chr3	175212893	175213674	782	*	chr3.175212892.175213674	ENSG00000177694	174438564	175811460	+	inside	774329	597786	Overlapping
710	chr3	175212893	175213674	782	*	chr3.175212892.175213674	ENSG00000226779	175159901	175274195	-	inside	61302	52992	Overlapping
711	chr3	176584412	176585596	1185	*	chr3.176584411.176585596	ENSG00000232461	176413711	176916957	-	inside	332545	170701	Overlapping
712	chr3	180612343	180612736	394	*	chr3.180612342.180612736	ENSG00000145075	180607647	180870978	-	inside	258635	4696	Overlapping
713	chr3	180612343	180612736	394	*	chr3.180612342.180612736	ENSG00000163728	180602199	180642166	+	inside	10144	10144	Overlapping
714	chr3	189276383	189277317	935	*	chr3.189276382.189277317	ENSG00000188001	188940139	189343710	+	inside	336244	66393	Overlapping
715	chr3	190585704	190587031	1328	*	chr3.190585703.190587031	ENSG00000196083	190514090	190658054	+	inside	71614	71023	Overlapping
716	chr3	195252699	195253470	772	*	chr3.195252698.195253470	ENSG00000114331	195211126	195443091	-	inside	190392	41573	Overlapping
717	chr3	195252699	195253470	772	*	chr3.195252698.195253470	ENSG00000173950	195060544	195271568	-	inside	18869	18098	Overlapping
718	chr4	10589669	10590150	482	*	chr4.10589668.10590150	ENSG00000109684	10484816	10734846	-	inside	145177	104853	Overlapping
719	chr4	18052040	18052649	610	*	chr4.18052039.18052649	NA	NA	NA	NA	NA	NA	NA	NA
720	chr4	19185218	19185756	539	*	chr4.19185217.19185756	ENSG00000248238	18959278	19456990	-	inside	271772	225940	Overlapping
721	chr4	20847139	20847771	633	*	chr4.20847138.20847771	ENSG00000185774	20726594	21948770	-	inside	1101631	120545	Overlapping
722	chr4	22482766	22484050	1285	*	chr4.22482765.22484050	ENSG00000152990	22344515	22516066	-	inside	33300	32016	Overlapping
723	chr4	22502720	22503900	1181	*	chr4.22502719.22503900	CATG00000072070	22502154	22502892	-	overlapStart	172	172	Overlapping
724	chr4	22502720	22503900	1181	*	chr4.22502719.22503900	ENSG00000152990	22344515	22516066	-	inside	13346	12166	Overlapping
725	chr4	23333612	23334565	954	*	chr4.23333611.23334565	CATG00000068065	23334171	23335970	+	overlapStart	-559	394	Overlapping
726	chr4	23333612	23334565	954	*	chr4.23333611.23334565	CATG00000072079	23193625	23393198	-	inside	59586	58633	Overlapping
727	chr4	23333612	23334565	954	*	chr4.23333611.23334565	ENSG00000248837	22989149	23504142	+	inside	344463	169577	Overlapping
728	chr4	23333612	23334565	954	*	chr4.23333611.23334565	ENSG00000250137	23234644	23784140	+	inside	98968	98968	Overlapping
729	chr4	33721890	33723324	1435	*	chr4.33721889.33723324	CATG00000072238	33706933	33747156	-	inside	25266	14957	Overlapping
730	chr4	33721890	33723324	1435	*	chr4.33721889.33723324	CATG00000072239	33722346	33723426	-	overlapEnd	1536	102	Overlapping
731	chr4	41318855	41320023	1169	*	chr4.41318854.41320023	CATG00000072397	41294422	41360501	-	inside	41646	24433	Overlapping
732	chr4	41318855	41320023	1169	*	chr4.41318854.41320023	CATG00000072398	41317632	41319099	-	overlapStart	244	244	Overlapping
733	chr4	47551265	47552296	1032	*	chr4.47551264.47552296	CATG00000068524	47549969	47550520	+	downstream	1296	745	Overlapping
734	chr4	47551265	47552296	1032	*	chr4.47551264.47552296	ENSG00000145246	47484478	47607631	+	inside	66787	55335	Overlapping
735	chr4	52565855	52566934	1080	*	chr4.52565854.52566934	NA	NA	NA	NA	NA	NA	NA	NA
736	chr4	52640881	52642323	1443	*	chr4.52640880.52642323	ENSG00000109189	52589827	52659293	-	inside	18412	16970	Overlapping
737	chr4	53306539	53307581	1043	*	chr4.53306538.53307581	CATG00000068594	53105815	53340995	+	inside	200724	33414	Overlapping
738	chr4	53306539	53307581	1043	*	chr4.53306538.53307581	ENSG00000184178	52792364	53377870	-	inside	71331	70289	Overlapping
739	chr4	74522286	74523421	1136	*	chr4.74522285.74523421	NA	NA	NA	NA	NA	NA	NA	NA
740	chr4	77537963	77539269	1307	*	chr4.77537962.77539269	CATG00000069030	77538442	77543103	+	overlapStart	-479	479	Overlapping
741	chr4	79330626	79331839	1214	*	chr4.79330625.79331839	ENSG00000156269	79151481	79385759	-	inside	55133	53920	Overlapping
742	chr4	84995357	84995841	485	*	chr4.84995356.84995841	ENSG00000180769	84965651	85027046	+	inside	29706	29706	Overlapping
743	chr4	100288217	100289797	1581	*	chr4.100288216.100289797	CATG00000069585	100289940	100290505	+	upstream	-1723	143	Overlapping
744	chr4	100288217	100289797	1581	*	chr4.100288216.100289797	CATG00000073230	100288613	100317025	-	overlapEnd	28808	396	Overlapping
745	chr4	102734570	102736515	1946	*	chr4.102734569.102736515	ENSG00000109323	102564777	102760949	-	inside	26379	24434	Overlapping
746	chr4	105280250	105281005	756	*	chr4.105280249.105281005	ENSG00000168769	105143650	105284008	+	inside	136600	3003	Overlapping
747	chr4	105280250	105281005	756	*	chr4.105280249.105281005	ENSG00000251586	105168197	105352948	-	inside	72698	71943	Overlapping
748	chr4	106414385	106415096	712	*	chr4.106414384.106415096	NA	NA	NA	NA	NA	NA	NA	NA
749	chr4	108117906	108118897	992	*	chr4.108117905.108118897	ENSG00000138795	108039431	108169258	-	inside	51352	50361	Overlapping
750	chr4	109171034	109171514	481	*	chr4.109171033.109171514	ENSG00000188517	108796297	109302921	-	inside	131887	131407	Overlapping
751	chr4	110786841	110788469	1629	*	chr4.110786840.110788469	NA	NA	NA	NA	NA	NA	NA	NA
752	chr4	112273271	112273573	303	*	chr4.112273270.112273573	ENSG00000138660	112231787	112273116	+	downstream	41484	155	Overlapping
753	chr4	112273271	112273573	303	*	chr4.112273270.112273573	ENSG00000145365	112267058	112287741	-	inside	14470	6213	Overlapping
754	chr4	112273271	112273573	303	*	chr4.112273270.112273573	ENSG00000272567	112272968	112273336	-	overlapStart	65	65	Overlapping
755	chr4	121758930	121759462	533	*	chr4.121758929.121759462	ENSG00000164112	121758198	121766268	-	inside	7338	732	Overlapping
756	chr4	123672918	123674402	1485	*	chr4.123672917.123674402	ENSG00000249464	123398431	124025873	+	inside	274487	274487	Overlapping
757	chr4	137471425	137472235	811	*	chr4.137471424.137472235	CATG00000070293	137377678	137527703	+	inside	93747	55468	Overlapping
758	chr4	138405476	138407463	1988	*	chr4.138405475.138407463	CATG00000070309	138405583	138409270	+	overlapStart	-107	107	Overlapping
759	chr4	138405476	138407463	1988	*	chr4.138405475.138407463	CATG00000073898	138405511	138407116	-	includeFeature	1640	35	Overlapping
760	chr4	138405476	138407463	1988	*	chr4.138405475.138407463	ENSG00000248397	138283369	138710514	-	inside	305038	122107	Overlapping
761	chr4	138405476	138407463	1988	*	chr4.138405475.138407463	ENSG00000251372	138309742	138424344	+	inside	95734	16881	Overlapping
762	chr4	138644779	138645778	1000	*	chr4.138644778.138645778	ENSG00000248397	138283369	138710514	-	inside	65735	64736	Overlapping
763	chr4	150176496	150177150	655	*	chr4.150176495.150177150	ENSG00000170390	150078176	150263951	+	inside	98320	86801	Overlapping
764	chr4	156193233	156194059	827	*	chr4.156193232.156194059	NA	NA	NA	NA	NA	NA	NA	NA
765	chr4	158094093	158095301	1209	*	chr4.158094092.158095301	CATG00000074316	157926370	158094795	-	overlapStart	702	506	Overlapping
766	chr4	159400818	159402379	1562	*	chr4.159400817.159402379	ENSG00000109756	159103023	159502074	+	inside	297795	99695	Overlapping
767	chr4	168098126	168098837	712	*	chr4.168098125.168098837	CATG00000074469	168039056	168097261	-	upstream	-865	865	Overlapping
768	chr4	168098126	168098837	712	*	chr4.168098125.168098837	ENSG00000109511	168092537	168188066	+	inside	5589	5589	Overlapping
769	chr4	177963928	177965175	1248	*	chr4.177963927.177965175	ENSG00000231171	177728346	177992345	+	inside	235582	27170	Overlapping
770	chr4	177963928	177965175	1248	*	chr4.177963927.177965175	ENSG00000251504	177729638	178306941	-	inside	343013	234290	Overlapping
771	chr4	184274316	184274964	649	*	chr4.184274315.184274964	CATG00000071332	184265724	184275608	+	inside	8592	644	Overlapping
772	chr4	184274316	184274964	649	*	chr4.184274315.184274964	ENSG00000164303	184068451	184284798	-	inside	10482	9834	Overlapping
773	chr4	187550124	187550863	740	*	chr4.187550123.187550863	ENSG00000250590	187529426	187672755	-	inside	122631	20698	Overlapping
774	chr5	9238971	9240028	1058	*	chr5.9238970.9240028	ENSG00000112902	9033736	9546075	-	inside	307104	205235	Overlapping
775	chr5	10018105	10019276	1172	*	chr5.10018104.10019276	ENSG00000249781	9641198	10213626	-	inside	195521	194350	Overlapping
776	chr5	17314858	17316411	1554	*	chr5.17314857.17316411	CATG00000075251	17258941	17337042	+	inside	55917	20631	Overlapping
777	chr5	17314858	17316411	1554	*	chr5.17314857.17316411	CATG00000075254	17317241	17318149	+	upstream	-2383	830	Overlapping
778	chr5	17314858	17316411	1554	*	chr5.17314857.17316411	CATG00000079251	17316622	17317083	-	downstream	2225	211	Overlapping
779	chr5	32028749	32029714	966	*	chr5.32028748.32029714	ENSG00000113384	31997382	32174968	-	inside	146219	31367	Overlapping
780	chr5	32028749	32029714	966	*	chr5.32028748.32029714	ENSG00000133401	31639141	32113063	+	inside	389608	83349	Overlapping
781	chr5	37494752	37496181	1430	*	chr5.37494751.37496181	CATG00000075615	37497081	37510087	+	upstream	-2329	900	Overlapping
782	chr5	37494752	37496181	1430	*	chr5.37494751.37496181	ENSG00000082068	37379328	37757795	+	inside	115424	115424	Overlapping
783	chr5	38738884	38739699	816	*	chr5.38738883.38739699	ENSG00000249740	38736055	38846855	-	inside	107971	2829	Overlapping
784	chr5	53191452	53192453	1002	*	chr5.53191451.53192453	NA	NA	NA	NA	NA	NA	NA	NA
785	chr5	54415681	54416759	1079	*	chr5.54415680.54416759	ENSG00000249069	54310713	54513089	+	inside	104968	96330	Overlapping
786	chr5	71621332	71622210	879	*	chr5.71621331.71622210	ENSG00000131844	71581799	71659341	+	inside	39533	37131	Overlapping
787	chr5	81315388	81315833	446	*	chr5.81315387.81315833	ENSG00000131732	81301587	81317994	+	inside	13801	2161	Overlapping
788	chr5	81315388	81315833	446	*	chr5.81315387.81315833	ENSG00000145687	81278060	81752041	-	inside	436653	37328	Overlapping
789	chr5	81315388	81315833	446	*	chr5.81315387.81315833	ENSG00000172497	81310335	81411834	-	inside	96446	5053	Overlapping
790	chr5	90911157	90911472	316	*	chr5.90911156.90911472	ENSG00000164199	90529082	91171299	+	inside	382075	259827	Overlapping
791	chr5	90982578	90984153	1576	*	chr5.90982577.90984153	ENSG00000164199	90529082	91171299	+	inside	453496	187146	Overlapping
792	chr5	91218949	91220088	1140	*	chr5.91218948.91220088	CATG00000076632	91188788	91328281	+	inside	30161	30161	Overlapping
793	chr5	91218949	91220088	1140	*	chr5.91218948.91220088	CATG00000076634	91219329	91220085	+	includeFeature	-380	3	Overlapping
794	chr5	91218949	91220088	1140	*	chr5.91218948.91220088	CATG00000080494	91218317	91219224	-	overlapStart	275	275	Overlapping
795	chr5	91218949	91220088	1140	*	chr5.91218948.91220088	ENSG00000248323	91151307	91314402	-	inside	95453	67642	Overlapping
796	chr5	97544652	97545015	364	*	chr5.97544651.97545015	ENSG00000250331	97504712	97989176	+	inside	39940	39940	Overlapping
797	chr5	107474458	107475388	931	*	chr5.107474457.107475388	ENSG00000184349	107296414	107672318	-	inside	197860	178044	Overlapping
798	chr5	108295415	108296394	980	*	chr5.108295414.108296394	ENSG00000145743	107857969	108382355	-	inside	86940	85961	Overlapping
799	chr5	112786702	112788192	1491	*	chr5.112786701.112788192	ENSG00000134982	112707521	112852712	+	inside	79181	64520	Overlapping
800	chr5	114237695	114238186	492	*	chr5.114237694.114238186	CATG00000077068	114236515	114237587	+	downstream	1180	108	Overlapping
801	chr5	114237695	114238186	492	*	chr5.114237694.114238186	ENSG00000080709	114055545	114502491	+	inside	182150	182150	Overlapping
802	chr5	114237695	114238186	492	*	chr5.114237694.114238186	ENSG00000251628	114055449	114361042	+	inside	182246	122856	Overlapping
803	chr5	121052998	121053907	910	*	chr5.121052997.121053907	NA	NA	NA	NA	NA	NA	NA	NA
804	chr5	124935804	124936314	511	*	chr5.124935803.124936314	ENSG00000249423	124808832	124988909	+	inside	126972	52595	Overlapping
805	chr5	126515960	126517169	1210	*	chr5.126515959.126517169	CATG00000077413	126514335	126515304	+	downstream	1625	656	Overlapping
806	chr5	134969159	134969977	819	*	chr5.134969158.134969977	ENSG00000132570	134904715	135075313	+	inside	64444	64444	Overlapping
807	chr5	134969159	134969977	819	*	chr5.134969158.134969977	ENSG00000152705	134965731	135075313	+	inside	3428	3428	Overlapping
808	chr5	137760528	137761525	998	*	chr5.137760527.137761525	ENSG00000146021	137611608	137859216	-	inside	98688	97691	Overlapping
809	chr5	137760528	137761525	998	*	chr5.137760527.137761525	ENSG00000250159	137638947	137895876	-	inside	135348	121581	Overlapping
810	chr5	141713662	141714890	1229	*	chr5.141713661.141714890	NA	NA	NA	NA	NA	NA	NA	NA
811	chr5	142248779	142249491	713	*	chr5.142248778.142249491	NA	NA	NA	NA	NA	NA	NA	NA
812	chr5	142484800	142485240	441	*	chr5.142484799.142485240	ENSG00000231185	142325183	142764384	+	inside	159617	159617	Overlapping
813	chr5	143501299	143501905	607	*	chr5.143501298.143501905	NA	NA	NA	NA	NA	NA	NA	NA
814	chr5	143977574	143978364	791	*	chr5.143977573.143978364	NA	NA	NA	NA	NA	NA	NA	NA
815	chr5	157335933	157336736	804	*	chr5.157335932.157336736	ENSG00000055163	157266123	157396200	+	inside	69810	59464	Overlapping
816	chr5	157335933	157336736	804	*	chr5.157335932.157336736	ENSG00000172568	157332997	157345674	-	inside	9741	2936	Overlapping
817	chr5	159463691	159464477	787	*	chr5.159463690.159464477	CATG00000081811	159447299	159476691	-	inside	13000	12214	Overlapping
818	chr5	159463691	159464477	787	*	chr5.159463690.159464477	ENSG00000249738	159310832	159653500	+	inside	152859	152859	Overlapping
819	chr5	159712456	159713086	631	*	chr5.159712455.159713086	CATG00000081815	159698242	159724404	-	inside	11948	11318	Overlapping
820	chr5	159824659	159827115	2457	*	chr5.159824658.159827115	NA	NA	NA	NA	NA	NA	NA	NA
821	chr5	169374791	169375057	267	*	chr5.169374790.169375057	NA	NA	NA	NA	NA	NA	NA	NA
822	chr5	175889916	175890570	655	*	chr5.175889915.175890570	NA	NA	NA	NA	NA	NA	NA	NA
823	chr6	2979961	2980483	523	*	chr6.2979960.2980483	CATG00000082405	2980431	2983529	+	overlapStart	-470	52	Overlapping
824	chr6	2979961	2980483	523	*	chr6.2979960.2980483	CATG00000087164	2979755	2981550	-	inside	1589	206	Overlapping
825	chr6	8047388	8048262	875	*	chr6.8047387.8048262	ENSG00000124786	8044857	8435983	-	inside	388595	2531	Overlapping
826	chr6	8047388	8048262	875	*	chr6.8047387.8048262	ENSG00000188428	8002564	8064389	-	inside	17001	16127	Overlapping
827	chr6	8047388	8048262	875	*	chr6.8047387.8048262	ENSG00000259040	7881522	8064389	-	inside	17001	16127	Overlapping
828	chr6	8047388	8048262	875	*	chr6.8047387.8048262	ENSG00000265818	8013496	8102539	-	inside	55151	33892	Overlapping
829	chr6	8958651	8959432	782	*	chr6.8958650.8959432	NA	NA	NA	NA	NA	NA	NA	NA
830	chr6	11616138	11616736	599	*	chr6.11616137.11616736	ENSG00000271897	11586767	11740726	+	inside	29371	29371	Overlapping
831	chr6	12278991	12279666	676	*	chr6.12278990.12279666	CATG00000082770	12275344	12278601	+	downstream	3647	390	Overlapping
832	chr6	12278991	12279666	676	*	chr6.12278990.12279666	CATG00000087443	12185458	12350703	-	inside	71712	71037	Overlapping
833	chr6	12278991	12279666	676	*	chr6.12278990.12279666	ENSG00000078401	12261129	12407279	+	inside	17862	17862	Overlapping
834	chr6	12278991	12279666	676	*	chr6.12278990.12279666	ENSG00000095951	12008599	12550724	+	inside	270392	270392	Overlapping
835	chr6	18226278	18227013	736	*	chr6.18226277.18227013	ENSG00000124795	18216243	18265997	-	inside	39719	10035	Overlapping
836	chr6	18226278	18227013	736	*	chr6.18226277.18227013	ENSG00000165097	18155388	18227461	+	inside	70890	448	Overlapping
837	chr6	20932780	20933711	932	*	chr6.20932779.20933711	ENSG00000145996	20534481	21236050	+	inside	398299	302339	Overlapping
838	chr6	35177620	35178016	397	*	chr6.35177619.35178016	CATG00000088151	35159279	35177635	-	overlapStart	15	15	Overlapping
839	chr6	38588716	38589660	945	*	chr6.38588715.38589660	ENSG00000183826	38167318	38639929	-	inside	51213	50269	Overlapping
840	chr6	38588716	38589660	945	*	chr6.38588715.38589660	ENSG00000217227	38587569	38588529	+	downstream	1147	187	Overlapping
841	chr6	43092629	43093198	570	*	chr6.43092628.43093198	CATG00000083883	43086432	43094569	+	inside	6197	1371	Overlapping
842	chr6	43092629	43093198	570	*	chr6.43092628.43093198	ENSG00000112655	43076314	43161890	+	inside	16315	16315	Overlapping
843	chr6	43149269	43149594	326	*	chr6.43149268.43149594	ENSG00000112655	43076314	43161890	+	inside	72955	12296	Overlapping
844	chr6	46914117	46914988	872	*	chr6.46914116.46914988	ENSG00000069122	46851132	46955812	-	inside	41695	40824	Overlapping
845	chr6	47151313	47151814	502	*	chr6.47151312.47151814	CATG00000088446	47120703	47211604	-	inside	60291	30610	Overlapping
846	chr6	47407277	47408556	1280	*	chr6.47407276.47408556	CATG00000088457	47360715	47460321	-	inside	53044	46562	Overlapping
847	chr6	56168603	56169728	1126	*	chr6.56168602.56169728	ENSG00000124749	56056504	56394128	-	inside	225525	112099	Overlapping
848	chr6	56891824	56892146	323	*	chr6.56891823.56892146	CATG00000088690	56889864	56891262	-	upstream	-562	562	Overlapping
849	chr6	56891824	56892146	323	*	chr6.56891823.56892146	ENSG00000151914	56434054	56955017	-	inside	63193	62871	Overlapping
850	chr6	56891824	56892146	323	*	chr6.56891823.56892146	ENSG00000168116	56892343	57105801	+	upstream	-519	197	Overlapping
851	chr6	71258020	71258995	976	*	chr6.71258019.71258995	CATG00000084350	71148049	71319288	+	inside	109971	60293	Overlapping
852	chr6	71258020	71258995	976	*	chr6.71258019.71258995	ENSG00000232295	71221457	71328204	-	inside	70184	36563	Overlapping
853	chr6	71258020	71258995	976	*	chr6.71258019.71258995	ENSG00000269966	71233457	71418734	-	inside	160714	24563	Overlapping
854	chr6	79030486	79030790	305	*	chr6.79030485.79030790	CATG00000084530	79004522	79083462	+	inside	25964	25964	Overlapping
855	chr6	79030486	79030790	305	*	chr6.79030485.79030790	ENSG00000146247	78927150	79078526	-	inside	48040	47736	Overlapping
856	chr6	79894854	79896310	1457	*	chr6.79894853.79896310	NA	NA	NA	NA	NA	NA	NA	NA
857	chr6	82396856	82398912	2057	*	chr6.82396855.82398912	CATG00000084651	82385949	82416189	+	inside	10907	10907	Overlapping
858	chr6	82396856	82398912	2057	*	chr6.82396855.82398912	CATG00000084652	82389277	82757532	+	inside	7579	7579	Overlapping
859	chr6	82396856	82398912	2057	*	chr6.82396855.82398912	CATG00000089083	82396137	82397086	-	overlapStart	230	230	Overlapping
860	chr6	96938922	96939983	1062	*	chr6.96938921.96939983	ENSG00000186231	96898065	97146831	+	inside	40857	40857	Overlapping
861	chr6	101079801	101080961	1161	*	chr6.101079800.101080961	ENSG00000260000	100881457	101355552	+	inside	198344	198344	Overlapping
862	chr6	104565962	104566843	882	*	chr6.104565961.104566843	CATG00000089443	104374614	104762988	-	inside	197026	191348	Overlapping
863	chr6	104565962	104566843	882	*	chr6.104565961.104566843	ENSG00000085382	103985663	104859860	-	inside	293898	293017	Overlapping
864	chr6	106279101	106279537	437	*	chr6.106279100.106279537	ENSG00000057663	106183517	106325747	-	inside	46646	46210	Overlapping
865	chr6	107264167	107264943	777	*	chr6.107264166.107264943	ENSG00000164494	107148661	107459556	-	inside	195389	115506	Overlapping
866	chr6	109294054	109294373	320	*	chr6.109294053.109294373	CATG00000085293	109245032	109600765	+	inside	49022	49022	Overlapping
867	chr6	109294054	109294373	320	*	chr6.109294053.109294373	ENSG00000203799	109241586	109355279	+	inside	52468	52468	Overlapping
868	chr6	109372075	109372524	450	*	chr6.109372074.109372524	CATG00000085293	109245032	109600765	+	inside	127043	127043	Overlapping
869	chr6	109372075	109372524	450	*	chr6.109372074.109372524	ENSG00000135535	109323745	109383353	-	inside	11278	10829	Overlapping
870	chr6	110547349	110548171	823	*	chr6.110547348.110548171	CATG00000085306	110475545	110560250	+	inside	71804	12079	Overlapping
871	chr6	110547349	110548171	823	*	chr6.110547348.110548171	CATG00000089585	110523711	110566611	-	inside	19262	18440	Overlapping
872	chr6	110547349	110548171	823	*	chr6.110547348.110548171	CATG00000089589	110549118	110549450	-	downstream	2101	947	Overlapping
873	chr6	116312855	116314546	1692	*	chr6.116312854.116314546	CATG00000085449	116290164	116375827	+	inside	22691	22691	Overlapping
